InvoiceID,InvoiceDate,DueDate,PaymentDate,CustomerID,CustomerName,Region,Country,City,Segment,PaymentTerms,SalesRepID,SalesRepName,InvoiceAmount,AmountReceived,OutstandingAmount,PaymentStatus,DaysToPay,DaysOverdue,AgingBucket,AgingBucketSort
AR-202407-03244,2024-07-23,2024-08-22,2024-08-25,CUST0934,Willow Retailers,Europe,Netherlands,Amsterdam,SME,Net 30,REP026,Maya Campbell,16337.07,16337.07,0.0,Paid,33.0,0,Current,1
AR-202509-03245,2025-09-01,2025-10-16,2025-11-06,CUST0151,Nova Enterprises,UK,England,Manchester,Mid-Market,Net 45,REP025,Ada Davis,711.52,711.52,0.0,Paid,66.0,0,Current,1
AR-202402-03246,2024-02-17,2024-03-18,,CUST1486,Beta Industries,Europe,Italy,Rome,Mid-Market,Net 30,REP006,Priya Brown,9928.86,0.0,9928.86,Overdue,,561,90+,5
AR-202405-03247,2024-05-11,2024-06-25,2024-07-11,CUST0378,Quantum Holdings,UK,England,Birmingham,SME,Net 45,REP043,Ravi Nguyen,5390.83,5390.83,0.0,Paid,61.0,0,Current,1
AR-202507-03248,2025-07-28,2025-09-26,2025-09-28,CUST0568,Vertex Partners,UK,England,Birmingham,SME,Net 60,REP032,Sara Garcia,22207.92,22207.92,0.0,Paid,62.0,0,Current,1
AR-202502-03249,2025-02-13,2025-04-14,2025-04-09,CUST0853,Aspen Solutions,Africa,Nigeria,Abuja,SME,Net 60,REP038,Ben Chen,15673.8,15673.8,0.0,Paid,55.0,0,Current,1
AR-202509-03250,2025-09-24,2025-11-08,,CUST1393,Alpha Industries,Africa,South Africa,Johannesburg,SME,Net 45,REP001,Ravi Ahmed,4935.14,0.0,4935.14,Open,,0,Current,1
AR-202401-03251,2024-01-04,2024-02-03,2024-02-06,CUST0176,Willow Industries,UK,England,Manchester,Enterprise,Net 30,REP003,Noah Muller,6935.86,6935.86,0.0,Paid,33.0,0,Current,1
AR-202401-03252,2024-01-03,2024-01-18,2024-02-09,CUST1013,Summit Group,Africa,Nigeria,Lagos,SME,Net 15,REP049,Tunde Hughes,22112.11,6405.95,15706.16,Overdue,37.0,621,90+,5
AR-202504-03253,2025-04-05,2025-05-05,2025-06-03,CUST1069,Xenon Industries,Africa,Nigeria,Lagos,Mid-Market,Net 30,REP001,Ravi Ahmed,4024.96,1634.13,2390.83,Overdue,59.0,148,90+,5
AR-202402-03254,2024-02-06,2024-03-07,2024-03-01,CUST0282,Delta Partners,Africa,South Africa,Cape Town,SME,Net 30,REP057,Ola Garcia,23203.9,23203.9,0.0,Paid,24.0,0,Current,1
AR-202407-03255,2024-07-15,2024-07-30,,CUST0520,Terra Group,Africa,Nigeria,Lagos,SME,Net 15,REP020,Hannah Lee,16458.39,0.0,16458.39,Overdue,,427,90+,5
AR-202503-03256,2025-03-12,2025-05-11,2025-05-12,CUST0853,Aspen Solutions,Africa,Nigeria,Abuja,SME,Net 60,REP022,Kemi Garcia,7313.18,7313.18,0.0,Paid,61.0,0,Current,1
AR-202410-03257,2024-10-11,2024-11-25,2024-11-28,CUST0661,Epsilon Solutions,Europe,Spain,Madrid,Enterprise,Net 45,REP026,Maya Campbell,14001.17,14001.17,0.0,Paid,48.0,0,Current,1
AR-202503-03258,2025-03-23,2025-05-22,2025-05-25,CUST0548,Pioneer Enterprises,Europe,Netherlands,Amsterdam,Mid-Market,Net 60,REP018,Liam Khan,20440.27,20440.27,0.0,Paid,63.0,0,Current,1
AR-202509-03259,2025-09-24,2025-10-24,2025-11-02,CUST0907,Umbra Trading,Europe,France,Paris,Mid-Market,Net 30,REP006,Priya Brown,360.5,98.18,262.32,Partially Paid,39.0,0,Current,1
AR-202508-03260,2025-08-31,2025-10-15,2025-10-17,CUST1464,Cedar Group,Africa,South Africa,Johannesburg,Enterprise,Net 45,REP038,Ben Chen,622.84,622.84,0.0,Paid,47.0,0,Current,1
AR-202401-03261,2024-01-16,2024-02-15,2024-02-17,CUST0917,Harbor Trading,Europe,Germany,Berlin,SME,Net 30,REP030,Ben Hughes,20728.8,20728.8,0.0,Paid,32.0,0,Current,1
AR-202403-03262,2024-03-24,2024-05-23,,CUST0893,Terra Solutions,Europe,Germany,Berlin,SME,Net 60,REP042,Julia Dubois,5169.94,0.0,5169.94,Overdue,,495,90+,5
AR-202503-03263,2025-03-07,2025-04-21,2025-04-24,CUST1405,Delta Supplies,Africa,Nigeria,Lagos,SME,Net 45,REP057,Ola Garcia,486.92,486.92,0.0,Paid,48.0,0,Current,1
AR-202505-03264,2025-05-26,2025-06-10,2025-07-11,CUST0644,Quantum Enterprises,UK,England,Leeds,SME,Net 15,REP050,Ella Khan,9177.94,3620.19,5557.75,Overdue,46.0,112,90+,5
AR-202411-03265,2024-11-21,2024-12-21,2025-01-02,CUST0632,River Holdings,Africa,Kenya,Nairobi,Mid-Market,Net 30,REP046,Ben Williams,19822.15,19822.15,0.0,Paid,42.0,0,Current,1
AR-202412-03266,2024-12-06,2025-01-20,2025-02-23,CUST0492,Umbra Retailers,UK,Scotland,Glasgow,SME,Net 45,REP047,Priya Baker,5217.8,1180.51,4037.29,Overdue,79.0,253,90+,5
AR-202501-03267,2025-01-24,2025-02-23,2025-02-25,CUST0359,Xenon Logistics,Europe,Spain,Madrid,Mid-Market,Net 30,REP036,Ella Baker,15817.74,15817.74,0.0,Paid,32.0,0,Current,1
AR-202401-03268,2024-01-28,2024-03-13,2024-03-13,CUST0959,Maple Supplies,Europe,Italy,Rome,SME,Net 45,REP017,Tunde Williams,21537.77,21537.77,0.0,Paid,45.0,0,Current,1
AR-202405-03269,2024-05-18,2024-06-17,2024-06-19,CUST1189,Terra Group,UK,Scotland,Glasgow,Mid-Market,Net 30,REP047,Priya Baker,9858.84,9858.84,0.0,Paid,32.0,0,Current,1
AR-202507-03270,2025-07-17,2025-08-31,2025-08-31,CUST1337,Alpha Industries,Africa,Kenya,Nairobi,SME,Net 45,REP039,Julia Singh,2860.03,2860.03,0.0,Paid,45.0,0,Current,1
AR-202409-03271,2024-09-23,2024-10-23,2024-10-25,CUST1446,Harbor Enterprises,Africa,South Africa,Cape Town,SME,Net 30,REP039,Julia Singh,15155.7,8585.82,6569.88,Overdue,32.0,342,90+,5
AR-202505-03272,2025-05-16,2025-06-15,,CUST0872,Willow Group,Europe,France,Paris,SME,Net 30,REP014,Sara Nguyen,12012.45,0.0,12012.45,Overdue,,107,90+,5
AR-202502-03273,2025-02-25,2025-03-27,2025-03-27,CUST0732,Maple Partners,UK,Scotland,Glasgow,Mid-Market,Net 30,REP032,Sara Garcia,19218.52,19218.52,0.0,Paid,30.0,0,Current,1
AR-202403-03274,2024-03-06,2024-04-05,2024-04-27,CUST0784,Beta Solutions,Africa,Nigeria,Lagos,Mid-Market,Net 30,REP022,Kemi Garcia,8888.39,8888.39,0.0,Paid,52.0,0,Current,1
AR-202405-03275,2024-05-30,2024-07-29,2024-08-29,CUST0361,Delta Industries,UK,England,Leeds,Mid-Market,Net 60,REP004,Chinwe Ahmed,3690.57,2269.33,1421.24,Overdue,91.0,428,90+,5
AR-202404-03276,2024-04-01,2024-05-31,,CUST0032,Harbor Trading,Europe,Italy,Rome,Mid-Market,Net 60,REP018,Liam Khan,24560.26,0.0,24560.26,Overdue,,487,90+,5
AR-202409-03277,2024-09-15,2024-10-15,2024-11-05,CUST1222,Umbra Enterprises,Africa,Kenya,Nairobi,Enterprise,Net 30,REP055,Ike Williams,23819.28,23819.28,0.0,Paid,51.0,0,Current,1
AR-202411-03278,2024-11-07,2024-11-22,2024-11-23,CUST1471,Radiant Group,Africa,South Africa,Johannesburg,SME,Net 15,REP045,Chinwe Nguyen,892.95,892.95,0.0,Paid,16.0,0,Current,1
AR-202407-03279,2024-07-30,2024-08-29,2024-08-31,CUST0081,River Group,Africa,South Africa,Johannesburg,Mid-Market,Net 30,REP049,Tunde Hughes,11083.89,11083.89,0.0,Paid,32.0,0,Current,1
AR-202407-03280,2024-07-07,2024-09-05,2024-09-26,CUST0361,Delta Industries,UK,England,Leeds,Mid-Market,Net 60,REP043,Ravi Nguyen,8770.4,6771.59,1998.81,Overdue,81.0,390,90+,5
AR-202409-03281,2024-09-26,2024-11-10,2024-11-28,CUST0461,Harbor Holdings,UK,England,Birmingham,Mid-Market,Net 45,REP015,David Muller,12442.61,8121.1,4321.51,Overdue,63.0,324,90+,5
AR-202404-03282,2024-04-29,2024-05-29,2024-06-01,CUST0968,Willow Trading,UK,Scotland,Glasgow,SME,Net 30,REP008,Ike Baker,23239.13,23239.13,0.0,Paid,33.0,0,Current,1
AR-202401-03283,2024-01-29,2024-02-28,2024-03-01,CUST0643,Quantum Retailers,Europe,France,Paris,SME,Net 30,REP026,Maya Campbell,15976.93,15976.93,0.0,Paid,32.0,0,Current,1
AR-202404-03284,2024-04-28,2024-06-27,2024-07-04,CUST0158,Cedar Trading,UK,Scotland,Glasgow,SME,Net 60,REP060,Liam Campbell,14933.83,6857.22,8076.61,Overdue,67.0,460,90+,5
AR-202402-03285,2024-02-10,2024-02-25,2024-02-23,CUST1288,Radiant Logistics,Africa,South Africa,Johannesburg,SME,Net 15,REP035,Priya Lee,20460.32,20460.32,0.0,Paid,13.0,0,Current,1
AR-202405-03286,2024-05-19,2024-06-18,,CUST1154,Willow Supplies,Europe,France,Paris,SME,Net 30,REP058,Ike Okoye,18899.97,0.0,18899.97,Overdue,,469,90+,5
AR-202504-03287,2025-04-23,2025-05-23,2025-05-23,CUST1241,Delta Group,Africa,Kenya,Nairobi,SME,Net 30,REP046,Ben Williams,11251.47,11251.47,0.0,Paid,30.0,0,Current,1
AR-202505-03288,2025-05-02,2025-07-01,2025-07-04,CUST1318,Willow Industries,Europe,Spain,Madrid,Mid-Market,Net 60,REP036,Ella Baker,4208.24,4208.24,0.0,Paid,63.0,0,Current,1
AR-202408-03289,2024-08-12,2024-10-11,2024-11-10,CUST1307,Summit Solutions,Europe,Germany,Berlin,SME,Net 60,REP041,Quinn Dubois,20664.34,14675.61,5988.73,Overdue,90.0,354,90+,5
AR-202505-03290,2025-05-31,2025-07-15,2025-07-18,CUST0778,River Industries,Africa,Nigeria,Lagos,SME,Net 45,REP007,Liam Chen,6274.86,6274.86,0.0,Paid,48.0,0,Current,1
AR-202501-03291,2025-01-23,2025-02-07,2025-02-09,CUST1253,Willow Trading,UK,England,Leeds,SME,Net 15,REP050,Ella Khan,2160.13,2160.13,0.0,Paid,17.0,0,Current,1
AR-202501-03292,2025-01-16,2025-03-02,2025-03-30,CUST0358,Orion Trading,Africa,Nigeria,Lagos,Mid-Market,Net 45,REP019,Ben Campbell,16842.88,16842.88,0.0,Paid,73.0,0,Current,1
AR-202503-03293,2025-03-04,2025-04-03,2025-03-28,CUST0611,Willow Logistics,UK,England,Birmingham,Mid-Market,Net 30,REP043,Ravi Nguyen,6594.85,6594.85,0.0,Paid,24.0,0,Current,1
AR-202506-03294,2025-06-13,2025-06-28,,CUST1355,Vertex Retailers,Africa,Nigeria,Lagos,SME,Net 15,REP009,Ike Okoye,24915.28,0.0,24915.28,Overdue,,94,90+,5
AR-202508-03295,2025-08-02,2025-08-17,2025-08-20,CUST0308,Radiant Trading,Europe,Italy,Rome,Enterprise,Net 15,REP044,Liam Smith,24540.84,24540.84,0.0,Paid,18.0,0,Current,1
AR-202411-03296,2024-11-11,2024-11-26,2024-12-15,CUST0999,Umbra Trading,Europe,France,Paris,Mid-Market,Net 15,REP036,Ella Baker,7864.92,4888.41,2976.51,Overdue,34.0,308,90+,5
AR-202506-03297,2025-06-27,2025-08-11,2025-08-11,CUST0686,Nova Logistics,UK,England,Manchester,Mid-Market,Net 45,REP032,Sara Garcia,15692.55,15692.55,0.0,Paid,45.0,0,Current,1
AR-202405-03298,2024-05-18,2024-07-02,2024-07-04,CUST1458,River Trading,Europe,Netherlands,Amsterdam,SME,Net 45,REP017,Tunde Williams,22251.28,22251.28,0.0,Paid,47.0,0,Current,1
AR-202412-03299,2024-12-31,2025-01-30,2025-03-03,CUST0279,Radiant Logistics,Africa,South Africa,Cape Town,SME,Net 30,REP022,Kemi Garcia,8959.95,8959.95,0.0,Paid,62.0,0,Current,1
AR-202410-03300,2024-10-13,2024-11-12,2024-12-08,CUST0974,Epsilon Solutions,Africa,Kenya,Nairobi,SME,Net 30,REP009,Ike Okoye,12491.47,12491.47,0.0,Paid,56.0,0,Current,1
AR-202406-03301,2024-06-16,2024-07-16,2024-07-16,CUST1181,Radiant Partners,Africa,Kenya,Nairobi,SME,Net 30,REP012,Ada Ahmed,7086.0,7086.0,0.0,Paid,30.0,0,Current,1
AR-202506-03302,2025-06-15,2025-07-15,2025-08-07,CUST0280,Beta Solutions,Africa,South Africa,Cape Town,Enterprise,Net 30,REP038,Ben Chen,3664.56,1546.39,2118.17,Overdue,53.0,77,61-90,4
AR-202411-03303,2024-11-24,2025-01-23,2025-01-23,CUST0217,Radiant Partners,Europe,Spain,Madrid,Mid-Market,Net 60,REP018,Liam Khan,3738.57,3738.57,0.0,Paid,60.0,0,Current,1
AR-202501-03304,2025-01-19,2025-03-20,,CUST1220,Aspen Industries,UK,Scotland,Glasgow,SME,Net 60,REP003,Noah Muller,19795.42,0.0,19795.42,Overdue,,194,90+,5
AR-202405-03305,2024-05-21,2024-07-20,2024-07-21,CUST0513,Delta Holdings,Europe,France,Paris,Mid-Market,Net 60,REP034,Ola Patel,6214.53,6214.53,0.0,Paid,61.0,0,Current,1
AR-202507-03306,2025-07-04,2025-08-03,,CUST0814,River Industries,Europe,France,Paris,SME,Net 30,REP006,Priya Brown,3325.8,0.0,3325.8,Overdue,,58,31-60,3
AR-202405-03307,2024-05-28,2024-06-12,2024-06-13,CUST1020,Pioneer Logistics,UK,England,Birmingham,SME,Net 15,REP004,Chinwe Ahmed,4841.9,4841.9,0.0,Paid,16.0,0,Current,1
AR-202406-03308,2024-06-16,2024-07-16,2024-08-06,CUST0577,Cedar Logistics,Africa,Kenya,Nairobi,SME,Net 30,REP009,Ike Okoye,5053.51,5053.51,0.0,Paid,51.0,0,Current,1
AR-202406-03309,2024-06-06,2024-07-21,2024-07-17,CUST1010,Quantum Holdings,Africa,Nigeria,Abuja,Mid-Market,Net 45,REP045,Chinwe Nguyen,13909.11,13909.11,0.0,Paid,41.0,0,Current,1
AR-202404-03310,2024-04-23,2024-06-22,2024-06-23,CUST1128,Aspen Logistics,UK,England,London,Enterprise,Net 60,REP016,Femi Okoye,3142.87,3142.87,0.0,Paid,61.0,0,Current,1
AR-202501-03311,2025-01-29,2025-02-28,2025-03-17,CUST0685,Aspen Supplies,UK,England,Manchester,SME,Net 30,REP060,Liam Campbell,15651.77,15651.77,0.0,Paid,47.0,0,Current,1
AR-202411-03312,2024-11-26,2024-12-11,2024-12-14,CUST0231,Orion Industries,Europe,France,Paris,SME,Net 15,REP036,Ella Baker,11580.48,11580.48,0.0,Paid,18.0,0,Current,1
AR-202506-03313,2025-06-30,2025-07-30,2025-07-30,CUST0768,Radiant Holdings,UK,England,Leeds,Mid-Market,Net 30,REP002,Ike Khan,7400.84,7400.84,0.0,Paid,30.0,0,Current,1
AR-202408-03314,2024-08-20,2024-10-04,2024-10-05,CUST0425,Willow Holdings,UK,Scotland,Glasgow,Enterprise,Net 45,REP025,Ada Davis,24698.6,24698.6,0.0,Paid,46.0,0,Current,1
AR-202503-03315,2025-03-24,2025-05-08,2025-05-21,CUST0128,Orion Partners,Europe,Netherlands,Amsterdam,SME,Net 45,REP036,Ella Baker,2489.54,757.99,1731.55,Overdue,58.0,145,90+,5
AR-202403-03316,2024-03-08,2024-04-22,,CUST1193,Orion Retailers,UK,Scotland,Glasgow,Mid-Market,Net 45,REP056,Priya Khan,4322.56,0.0,4322.56,Overdue,,526,90+,5
AR-202407-03317,2024-07-05,2024-08-04,2024-09-13,CUST1259,Harbor Solutions,Africa,South Africa,Johannesburg,SME,Net 30,REP049,Tunde Hughes,10466.37,10466.37,0.0,Paid,70.0,0,Current,1
AR-202407-03318,2024-07-03,2024-08-02,2024-08-24,CUST0569,Terra Industries,UK,England,London,SME,Net 30,REP032,Sara Garcia,22033.54,22033.54,0.0,Paid,52.0,0,Current,1
AR-202411-03319,2024-11-16,2024-12-31,2025-01-01,CUST0133,Orion Supplies,Europe,Germany,Berlin,SME,Net 45,REP013,Ella Davis,20251.92,20251.92,0.0,Paid,46.0,0,Current,1
AR-202508-03320,2025-08-28,2025-10-12,2025-10-12,CUST0678,Epsilon Solutions,Europe,France,Paris,Mid-Market,Net 45,REP018,Liam Khan,19700.89,19700.89,0.0,Paid,45.0,0,Current,1
AR-202405-03321,2024-05-13,2024-06-12,2024-06-13,CUST0157,Willow Trading,UK,England,Birmingham,Mid-Market,Net 30,REP025,Ada Davis,10060.31,10060.31,0.0,Paid,31.0,0,Current,1
AR-202506-03322,2025-06-19,2025-07-19,,CUST0591,Willow Group,UK,England,Birmingham,SME,Net 30,REP056,Priya Khan,1211.41,0.0,1211.41,Overdue,,73,61-90,4
AR-202507-03323,2025-07-02,2025-07-17,2025-07-17,CUST1149,Xenon Partners,UK,Scotland,Glasgow,SME,Net 15,REP016,Femi Okoye,4072.44,4072.44,0.0,Paid,15.0,0,Current,1
AR-202506-03324,2025-06-10,2025-07-10,2025-07-13,CUST1045,Maple Partners,UK,Scotland,Glasgow,SME,Net 30,REP054,Kemi Ahmed,8878.1,8878.1,0.0,Paid,33.0,0,Current,1
AR-202508-03325,2025-08-23,2025-09-22,2025-11-05,CUST0517,Nova Supplies,Europe,France,Paris,SME,Net 30,REP042,Julia Dubois,8484.85,8484.85,0.0,Paid,74.0,0,Current,1
AR-202407-03326,2024-07-28,2024-08-27,,CUST1181,Radiant Partners,Africa,Kenya,Nairobi,SME,Net 30,REP057,Ola Garcia,20769.14,0.0,20769.14,Overdue,,399,90+,5
AR-202508-03327,2025-08-27,2025-10-11,2025-10-12,CUST0543,Umbra Holdings,UK,Scotland,Glasgow,Mid-Market,Net 45,REP015,David Muller,21202.5,21202.5,0.0,Paid,46.0,0,Current,1
AR-202503-03328,2025-03-21,2025-04-20,2025-04-22,CUST1103,Xenon Logistics,Europe,Italy,Rome,SME,Net 30,REP036,Ella Baker,13897.52,13897.52,0.0,Paid,32.0,0,Current,1
AR-202401-03329,2024-01-11,2024-02-10,,CUST1334,Alpha Enterprises,Europe,Netherlands,Amsterdam,Enterprise,Net 30,REP021,Ella Hughes,8600.12,0.0,8600.12,Overdue,,598,90+,5
AR-202412-03330,2024-12-22,2025-01-21,,CUST0787,Terra Holdings,Europe,Netherlands,Amsterdam,Mid-Market,Net 30,REP017,Tunde Williams,13863.08,0.0,13863.08,Overdue,,252,90+,5
AR-202408-03331,2024-08-07,2024-08-22,2024-10-05,CUST0861,Terra Group,UK,England,Manchester,Enterprise,Net 15,REP047,Priya Baker,3349.11,3349.11,0.0,Paid,59.0,0,Current,1
AR-202401-03332,2024-01-26,2024-03-11,2024-03-13,CUST0316,Quantum Trading,Africa,Kenya,Nairobi,Mid-Market,Net 45,REP051,Ben Dubois,1200.45,1200.45,0.0,Paid,47.0,0,Current,1
AR-202507-03333,2025-07-03,2025-08-17,2025-08-20,CUST0604,Xenon Group,UK,Scotland,Glasgow,SME,Net 45,REP002,Ike Khan,6148.34,6148.34,0.0,Paid,48.0,0,Current,1
AR-202411-03334,2024-11-03,2024-12-03,,CUST1498,Orion Trading,UK,England,Leeds,Mid-Market,Net 30,REP005,Sara Chen,6613.17,0.0,6613.17,Overdue,,301,90+,5
AR-202412-03335,2024-12-26,2025-01-25,,CUST0122,Alpha Partners,Europe,Spain,Madrid,Enterprise,Net 30,REP006,Priya Brown,22989.88,0.0,22989.88,Overdue,,248,90+,5
AR-202508-03336,2025-08-23,2025-09-22,2025-11-06,CUST0278,Maple Group,Europe,Spain,Madrid,SME,Net 30,REP033,Ravi Okoye,404.92,404.92,0.0,Paid,75.0,0,Current,1
AR-202406-03337,2024-06-23,2024-08-07,,CUST0425,Willow Holdings,UK,Scotland,Glasgow,Enterprise,Net 45,REP043,Ravi Nguyen,7663.81,0.0,7663.81,Overdue,,419,90+,5
AR-202508-03338,2025-08-25,2025-09-24,2025-10-04,CUST0487,Xenon Retailers,UK,Scotland,Glasgow,SME,Net 30,REP043,Ravi Nguyen,9655.72,5166.75,4488.97,Overdue,40.0,6,1-30,2
AR-202401-03339,2024-01-29,2024-02-28,2024-02-29,CUST1296,Aspen Trading,UK,England,Manchester,SME,Net 30,REP040,Noah Rossi,3112.63,3112.63,0.0,Paid,31.0,0,Current,1
AR-202507-03340,2025-07-08,2025-08-07,2025-08-08,CUST0218,Umbra Partners,UK,Scotland,Glasgow,SME,Net 30,REP040,Noah Rossi,15875.55,15875.55,0.0,Paid,31.0,0,Current,1
AR-202503-03341,2025-03-10,2025-04-09,2025-05-06,CUST0697,Nova Logistics,UK,England,Birmingham,SME,Net 30,REP003,Noah Muller,4530.9,4530.9,0.0,Paid,57.0,0,Current,1
AR-202407-03342,2024-07-09,2024-08-08,2024-08-26,CUST0109,Umbra Enterprises,UK,England,Manchester,SME,Net 30,REP016,Femi Okoye,8575.36,8575.36,0.0,Paid,48.0,0,Current,1
AR-202507-03343,2025-07-25,2025-08-24,2025-08-25,CUST0428,Xenon Holdings,UK,Scotland,Glasgow,SME,Net 30,REP040,Noah Rossi,13622.01,13622.01,0.0,Paid,31.0,0,Current,1
AR-202404-03344,2024-04-06,2024-05-21,2024-05-21,CUST0909,Vertex Partners,Europe,Italy,Rome,Mid-Market,Net 45,REP041,Quinn Dubois,11368.54,11368.54,0.0,Paid,45.0,0,Current,1
AR-202402-03345,2024-02-25,2024-03-26,2024-05-03,CUST0710,Harbor Retailers,UK,England,Leeds,Mid-Market,Net 30,REP025,Ada Davis,7493.56,7493.56,0.0,Paid,68.0,0,Current,1
AR-202411-03346,2024-11-09,2024-12-09,2024-12-08,CUST0275,Epsilon Supplies,Europe,Spain,Madrid,SME,Net 30,REP058,Ike Okoye,8730.37,8730.37,0.0,Paid,29.0,0,Current,1
AR-202501-03347,2025-01-06,2025-02-05,,CUST0139,Xenon Enterprises,Europe,Netherlands,Amsterdam,Mid-Market,Net 30,REP013,Ella Davis,4413.38,0.0,4413.38,Overdue,,237,90+,5
AR-202504-03348,2025-04-04,2025-05-04,2025-05-07,CUST1310,Pioneer Retailers,Africa,South Africa,Johannesburg,SME,Net 30,REP020,Hannah Lee,3816.83,3816.83,0.0,Paid,33.0,0,Current,1
AR-202412-03349,2024-12-22,2025-02-20,2025-02-22,CUST0957,Summit Group,UK,England,Manchester,SME,Net 60,REP005,Sara Chen,14190.15,14190.15,0.0,Paid,62.0,0,Current,1
AR-202503-03350,2025-03-30,2025-05-29,2025-06-11,CUST0112,Epsilon Supplies,UK,England,London,SME,Net 60,REP025,Ada Davis,1616.1,878.93,737.17,Overdue,73.0,124,90+,5
AR-202410-03351,2024-10-29,2024-11-13,2024-11-26,CUST1390,Delta Supplies,UK,England,London,Mid-Market,Net 15,REP015,David Muller,9424.54,2536.18,6888.36,Overdue,28.0,321,90+,5
AR-202403-03352,2024-03-29,2024-04-13,2024-04-15,CUST0800,Epsilon Holdings,Africa,Kenya,Nairobi,SME,Net 15,REP001,Ravi Ahmed,20433.89,20433.89,0.0,Paid,17.0,0,Current,1
AR-202504-03353,2025-04-18,2025-05-18,2025-05-21,CUST0616,Beta Holdings,UK,England,London,Mid-Market,Net 30,REP060,Liam Campbell,1446.95,1446.95,0.0,Paid,33.0,0,Current,1
AR-202405-03354,2024-05-19,2024-07-03,2024-07-03,CUST0451,Summit Holdings,Africa,South Africa,Cape Town,Mid-Market,Net 45,REP055,Ike Williams,17527.45,17527.45,0.0,Paid,45.0,0,Current,1
AR-202504-03355,2025-04-17,2025-05-17,,CUST0005,Nova Supplies,Europe,Germany,Berlin,SME,Net 30,REP014,Sara Nguyen,742.43,0.0,742.43,Overdue,,136,90+,5
AR-202405-03356,2024-05-31,2024-06-30,2024-07-02,CUST1477,Epsilon Industries,UK,England,Leeds,Mid-Market,Net 30,REP025,Ada Davis,22891.21,22891.21,0.0,Paid,32.0,0,Current,1
AR-202403-03357,2024-03-24,2024-05-08,2024-05-10,CUST1205,Harbor Trading,Africa,Nigeria,Abuja,SME,Net 45,REP035,Priya Lee,4014.42,4014.42,0.0,Paid,47.0,0,Current,1
AR-202504-03358,2025-04-24,2025-06-08,2025-06-08,CUST1464,Cedar Group,Africa,South Africa,Johannesburg,Enterprise,Net 45,REP022,Kemi Garcia,13102.76,13102.76,0.0,Paid,45.0,0,Current,1
AR-202501-03359,2025-01-08,2025-02-22,2025-03-13,CUST0061,Cedar Solutions,Europe,Netherlands,Amsterdam,Enterprise,Net 45,REP013,Ella Davis,3963.76,3963.76,0.0,Paid,64.0,0,Current,1
AR-202502-03360,2025-02-09,2025-03-11,2025-03-11,CUST0250,Pioneer Retailers,UK,England,Birmingham,SME,Net 30,REP032,Sara Garcia,24334.75,24334.75,0.0,Paid,30.0,0,Current,1
AR-202501-03361,2025-01-21,2025-03-22,2025-03-23,CUST1273,Radiant Group,UK,England,London,SME,Net 60,REP032,Sara Garcia,18839.82,18839.82,0.0,Paid,61.0,0,Current,1
AR-202401-03362,2024-01-09,2024-02-23,2024-02-21,CUST0338,Willow Holdings,UK,England,Leeds,SME,Net 45,REP047,Priya Baker,6715.86,6715.86,0.0,Paid,43.0,0,Current,1
AR-202411-03363,2024-11-04,2025-01-03,,CUST0086,Cedar Supplies,Europe,France,Paris,Mid-Market,Net 60,REP017,Tunde Williams,2629.72,0.0,2629.72,Overdue,,270,90+,5
AR-202408-03364,2024-08-23,2024-09-07,2024-09-25,CUST1354,Beta Logistics,UK,England,Birmingham,SME,Net 15,REP005,Sara Chen,6204.41,1595.68,4608.73,Overdue,33.0,388,90+,5
AR-202506-03365,2025-06-13,2025-07-13,2025-08-17,CUST1138,Terra Group,Africa,South Africa,Cape Town,Enterprise,Net 30,REP052,Priya Smith,10400.12,10400.12,0.0,Paid,65.0,0,Current,1
AR-202408-03366,2024-08-03,2024-09-02,,CUST0631,Cedar Supplies,Europe,Netherlands,Amsterdam,SME,Net 30,REP029,Hannah Baker,23419.64,0.0,23419.64,Overdue,,393,90+,5
AR-202404-03367,2024-04-30,2024-05-30,2024-05-26,CUST1244,Terra Supplies,Africa,South Africa,Johannesburg,SME,Net 30,REP028,Ike Brown,5392.14,5392.14,0.0,Paid,26.0,0,Current,1
AR-202501-03368,2025-01-03,2025-03-04,2025-04-03,CUST1179,Quantum Logistics,Europe,Germany,Berlin,SME,Net 60,REP014,Sara Nguyen,14276.93,3251.3,11025.63,Overdue,90.0,210,90+,5
AR-202407-03369,2024-07-21,2024-08-20,2024-09-29,CUST1194,Aspen Supplies,Africa,South Africa,Cape Town,SME,Net 30,REP001,Ravi Ahmed,13619.2,13619.2,0.0,Paid,70.0,0,Current,1
AR-202507-03370,2025-07-19,2025-09-02,,CUST1082,Cedar Holdings,UK,England,Leeds,SME,Net 45,REP025,Ada Davis,6562.59,0.0,6562.59,Overdue,,28,1-30,2
AR-202503-03371,2025-03-03,2025-03-18,2025-03-20,CUST1252,Delta Logistics,UK,England,Manchester,SME,Net 15,REP008,Ike Baker,9489.95,9489.95,0.0,Paid,17.0,0,Current,1
AR-202506-03372,2025-06-02,2025-07-17,,CUST0675,Harbor Retailers,Europe,Netherlands,Amsterdam,Mid-Market,Net 45,REP059,Sara Singh,4486.98,0.0,4486.98,Overdue,,75,61-90,4
AR-202509-03373,2025-09-11,2025-10-26,,CUST0128,Orion Partners,Europe,Netherlands,Amsterdam,SME,Net 45,REP058,Ike Okoye,9751.78,0.0,9751.78,Open,,0,Current,1
